Date;B1_N;B1_Q;B2_N;B2_Q;OVK_Q;B1_N_Aver;B2_N_Aver;Month;Year;T;TEC_Q_Aver;TEC_N_Aver;B1_GT11_N;B1_GT12_N;B2_GT21_N;B2_GT22_N;B1_PT10_N;B2_PT20_N
18.05.2025;4046.87;2814;0;0;688;168.619375;0;5;2025;14.1;145.9166667;168.619375;1585.03;1472.43;0;0;989.4;0
19.05.2025;4064.9;1787;1555.2;332;490;169.370625;64.8;5;2025;13.6;108.7083333;234.170625;1539.73;1426.9;0;1139.89;1098.17;415.3
20.05.2025;3343.6;901;1839.35;0;459;139.3166667;76.639375;5;2025;13.3;56.66666667;215.9560417;1181.3;1094.3;0;1267.21;1068.72;572.16
21.05.2025;3645.53;732;1926.54;0;447;151.896875;80.2725;5;2025;11;49.125;232.169375;1306.74;1220.41;0;1330.53;1117.75;596
22.05.2025;3644.67;385;1926.63;0;342;151.86125;80.27604167;5;2025;12.9;30.29166667;232.1372917;1260.99;1224.89;0;1341.71;1158.76;584.97
23.05.2025;3658.56;401;1908.76;0;327;152.44;79.53145833;5;2025;16.3;30.33333333;231.9714583;1280.38;1215.39;0;1322.68;1162.69;585.95
24.05.2025;3399.31;630;1844.23;0;734;141.6377083;76.84270833;5;2025;13.3;56.83333333;218.4804167;1192.69;1120.37;0;1270.54;1086.18;573.67
25.05.2025;3261.21;809;1764.93;0;859;135.88375;73.53875;5;2025;13.4;69.5;209.4225;1141.11;1065.42;0;1203.25;1054.94;561.74
26.05.2025;3488.12;840;1872.66;0;879;145.338125;78.0275;5;2025;11.6;71.625;223.365625;1225.95;1169.86;0;1295.57;1092.34;577.11
27.05.2025;3645.03;554;37.54;0;694;151.87625;1.564166667;5;2025;15.5;52;153.4404167;1269.53;1212.54;0;28.95;1162.75;8.57
28.05.2025;3645.23;657;0;0;650;151.8845833;0;5;2025;17;54.45833333;151.8845833;1288.24;1200.86;0;0;1156.22;0
29.05.2025;3698.97;654;0;0;600;154.12375;0;5;2025;19.2;52.25;154.12375;1311.57;1216.25;0;0;1171.19;0
30.05.2025;3661.97;633;0;0;638;152.5820833;0;5;2025;16.3;52.95833333;152.5820833;1294.76;1206.72;0;0;1160.43;0
31.05.2025;3697.71;550;0;0;598;154.0710417;0;5;2025;14.9;47.83333333;154.0710417;1296;1226.94;0;0;1174.63;0
01.06.2025;1929.22;541;0;0;713;80.38395833;0;6;2025;13.2;52.25;80.38395833;26.1;1337.93;0;0;565.17;0
02.06.2025;37.29;0;2163.7;181;936;1.553541667;90.15395833;6;2025;15.4;46.54166667;91.7075;0;30.35;839.38;705.11;7.11;619.19
03.06.2025;0;0;3602.72;540;700;0;150.113125;6;2025;15;51.66666667;150.113125;0;0;1237.86;1244.45;0;1120.44
04.06.2025;0;0;3659.31;688;720;0;152.4710417;6;2025;15.2;58.66666667;152.4710417;0;0;1266.94;1265.95;0;1126.31
05.06.2025;0;0;3628.58;708;858;0;151.190625;6;2025;17;65.25;151.190625;0;0;1255.94;1250.21;0;1122.64
06.06.2025;0;0;3654.96;892;786;0;152.29;6;2025;16.2;69.91666667;152.29;0;0;1265.12;1266.92;0;1122.84
07.06.2025;0;0;3604.92;834;880;0;150.205;6;2025;17.1;71.41666667;150.205;0;0;1239.97;1251.45;0;1113.37
08.06.2025;0;0;2919.77;883;1106;0;121.6570833;6;2025;16;82.875;121.6570833;0;0;977.41;968.27;0;973.97
09.06.2025;0;0;3681.59;770;1054;0;153.3995833;6;2025;12.4;76;153.3995833;0;0;1280.44;1276.26;0;1125
10.06.2025;0;0;3651.53;664;925;0;152.146875;6;2025;14.3;66.20833333;152.146875;0;0;1264.36;1263.85;0;1123.45
11.06.2025;0;0;3422.83;574;605;0;142.6179167;6;2025;14.9;49.125;142.6179167;0;0;1166.93;1164.8;0;1091.1
12.06.2025;0;0;3653.33;537;551;0;152.2220833;6;2025;16.2;45.33333333;152.2220833;0;0;1250.38;1252.74;0;1150.19
13.06.2025;0;0;3652.65;450;616;0;152.1935417;6;2025;16.5;44.41666667;152.1935417;0;0;1241.69;1253.38;0;1157.68
14.06.2025;0;0;3355.18;428;634;0;139.7991667;6;2025;16.6;44.25;139.7991667;0;0;1129.64;1127.38;0;1098
15.06.2025;0;0;3114.34;414;674;0;129.7641667;6;2025;17.6;45.33333333;129.7641667;0;0;1057.87;1010.5;0;1046.05
16.06.2025;0;0;3528.69;415;702;0;147.0285417;6;2025;19;46.54166667;147.0285417;0;0;1229.33;1171.93;0;1127.38
17.06.2025;0;0;3548.82;380;502;0;147.8672917;6;2025;16.7;36.75;147.8672917;0;0;1233.94;1185.27;0;1129.67
18.06.2025;0;0;3461.37;405;678;0;144.2235417;6;2025;16.7;45.125;144.2235417;0;0.01;1182.21;1172.49;0;1106.6
19.06.2025;0;0;3651.36;592;553;0;152.1397917;6;2025;14.2;47.70833333;152.1397917;0;0;1286.82;1235.22;0;1129.31
20.06.2025;0;0;3705.13;530;597;0;154.3804167;6;2025;14.3;46.95833333;154.3804167;0;0;1295.13;1266.52;0;1143.49
21.06.2025;0;0;3592.64;464;464;0;149.6933333;6;2025;14.7;38.66666667;149.6933333;0;0;1255.24;1206.45;0;1130.96
22.06.2025;0;0;3732.52;457;505;0;155.5216667;6;2025;14.4;40.08333333;155.5216667;0;0;1298.52;1276.6;0;1157.34
23.06.2025;0;0;3681.36;488;452;0;153.3897917;6;2025;15.5;39.16666667;153.3897917;0;0;1276.84;1244.59;0;1160.01
24.06.2025;0;0;3495.88;540;487;0;145.6614583;6;2025;15.4;42.79166667;145.6614583;0;0;1245.94;1131.25;0;1118.76
25.06.2025;0;0;3596.06;526;559;0;149.8358333;6;2025;13.8;45.20833333;149.8358333;0;0;1267.51;1197.65;0;1130.85
26.06.2025;0;0;3654.14;671;509;0;152.255625;6;2025;14.4;49.16666667;152.255625;0;0;1303.55;1217.25;0;1133.19
27.06.2025;0;0;3706.51;702;673;0;154.4379167;6;2025;16.9;57.29166667;154.4379167;0;0;1310.4;1253.96;0;1142.21
28.06.2025;0;0;3601.25;716;666;0;150.0520833;6;2025;17.4;57.58333333;150.0520833;0;0;1282.37;1200.03;0;1118.93
29.06.2025;0;0;3354.83;488;650;0;139.7845833;6;2025;14.5;47.41666667;139.7845833;0;0;1184.87;1124.59;0;1045.35
30.06.2025;;;;;;;;;;;;;0;0;0;0;0;0
01.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
02.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
03.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
04.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
05.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
06.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
07.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
08.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
09.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
10.07.2025;;;;;;;;;;;;;1.1;1.19;0;0;0;0
11.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
12.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
13.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
14.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
15.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
16.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
17.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
18.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
19.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
20.07.2025;;;;;;;;;;;;;0;0;0;0;0;0
21.07.2025;;;;;;;;;;;;;739.46;0;0;0;274.04;0
22.07.2025;;;;;;;;;;;;;1355.58;823.39;0;0;975.78;0
23.07.2025;;;;;;;;;;;;;1273.52;1180.16;0;0;1188.51;0
24.07.2025;;;;;;;;;;;;;1259.64;1168.55;0;0;1190.09;0
25.07.2025;;;;;;;;;;;;;1208.57;1140.4;0;0;1161.44;0
26.07.2025;;;;;;;;;;;;;1218.49;1139.87;0;0;1159.37;0
27.07.2025;;;;;;;;;;;;;1111.83;1040;0;0;1110.82;0
28.07.2025;;;;;;;;;;;;;1228.76;1139.13;0;0;1160.4;0
29.07.2025;;;;;;;;;;;;;911.89;862.78;0;0;1009.98;0
30.07.2025;;;;;;;;;;;;;1171.26;1097.22;0;0;1126.9;0
31.07.2025;;;;;;;;;;;;;1216.41;1133.2;0;0;1153.95;0
01.08.2025;;;;;;;;;;;;;1132.72;1054.33;0;0;1114.08;0
02.08.2025;;;;;;;;;;;;;1270.83;1191.1;0;0;1186.21;0
03.08.2025;;;;;;;;;;;;;1301.44;1208.54;0;0;1203.05;0
04.08.2025;;;;;;;;;;;;;1291.98;1195.19;0;0;1196.78;0
05.08.2025;;;;;;;;;;;;;1153.94;1082.75;119.35;0;1105.02;0
06.08.2025;;;;;;;;;;;;;1289.4;1200.05;0;168.4;1139.24;5.4
07.08.2025;;;;;;;;;;;;;1253.3;1164.95;0;0;1162.83;0
08.08.2025;;;;;;;;;;;;;1277.75;1190.33;0;0;1174.32;0
09.08.2025;;;;;;;;;;;;;1189.12;1106.81;0;0;1135.05;0
10.08.2025;;;;;;;;;;;;;1122.66;1053.88;0;0;1092.29;0
11.08.2025;;;;;;;;;;;;;1365.09;168.82;648.15;472.81;645.41;420.68
12.08.2025;;;;;;;;;;;;;34.98;0;1246.03;1241.03;3.2;1134.48
13.08.2025;;;;;;;;;;;;;0;0;1108.5;1094.06;0;1066.26
14.08.2025;;;;;;;;;;;;;0;0;1142.98;1129.88;0;1101.94
15.08.2025;;;;;;;;;;;;;0;0;1222.01;1220.55;0;1143.02
16.08.2025;;;;;;;;;;;;;0;0;1276.63;1269.92;0;1158.78
17.08.2025;;;;;;;;;;;;;0;0;1279.73;1273.88;0;1151.71
18.08.2025;;;;;;;;;;;;;0;0;1274.14;1270.23;0;1161.52
19.08.2025;;;;;;;;;;;;;0;0;1274.77;1267.72;0;1162.09
20.08.2025;;;;;;;;;;;;;0;0;1286.84;1281.84;0;1164.01
21.08.2025;;;;;;;;;;;;;0;0;1300.65;1295.33;0;1173.97
22.08.2025;;;;;;;;;;;;;0;0;1274.98;1275.2;0;1160.17
23.08.2025;;;;;;;;;;;;;0;0;1282.66;1287.4;0;1164.9
24.08.2025;;;;;;;;;;;;;0;0;1293.88;1292.34;0;1158.33
25.08.2025;;;;;;;;;;;;;0;990.46;1300.34;1297.44;377.65;1118.7
26.08.2025;;;;;;;;;;;;;0;1384.82;1286.49;1284.74;575.5;1111.86
27.08.2025;;;;;;;;;;;;;0;1400.88;1309.81;1309.14;579.91;1121
28.08.2025;;;;;;;;;;;;;0;1329.97;1155.73;1142.93;560.5;1041.38
29.08.2025;;;;;;;;;;;;;0;1348.7;1214.58;1191.32;569.88;1083.08
30.08.2025;;;;;;;;;;;;;0;1321.6;1242.34;1232.35;577.62;1099.59
31.08.2025;;;;;;;;;;;;;0;1366.21;1304.03;1298.3;591.44;1131.46
01.09.2025;;;;;;;;;;;;;0;1377.46;1313.37;1265.86;587.65;1127.88
02.09.2025;;;;;;;;;;;;;0;1354.45;1309.71;1261.94;578.68;1135.54
03.09.2025;;;;;;;;;;;;;0;1365.06;1313.28;1258.19;577.39;1138.01
04.09.2025;;;;;;;;;;;;;0;1355.85;1315.81;1262.39;564.65;1131.92
05.09.2025;;;;;;;;;;;;;0;1350.67;1339.35;1275.98;564.3;1146.42
06.09.2025;;;;;;;;;;;;;0;1326.35;98.96;1328.29;584.14;564.02
07.09.2025;;;;;;;;;;;;;0;1323.92;49.2;1356.88;586.82;563.76
08.09.2025;;;;;;;;;;;;;0;1334.31;956.59;1372.52;573.75;971.85
09.09.2025;;;;;;;;;;;;;0;32.45;1269.6;1277.82;7.77;1161.07
10.09.2025;;;;;;;;;;;;;0;0;1267.5;1273.35;0;1166.74
11.09.2025;;;;;;;;;;;;;0;0;1207.59;1207.92;0;1134.4
12.09.2025;;;;;;;;;;;;;0;0;1222.23;1220.24;0;1136.32
13.09.2025;;;;;;;;;;;;;0;0;1203.38;1195.9;0;1121.66
14.09.2025;;;;;;;;;;;;;0;0;1213.42;1195.9;0;1128.59
15.09.2025;;;;;;;;;;;;;0;0;1303.58;1307.1;0;1172.86
16.09.2025;;;;;;;;;;;;;0;0;1273.75;1275.72;0;1156.29
17.09.2025;;;;;;;;;;;;;0;0;1231.8;1232.29;0;1135.44
18.09.2025;;;;;;;;;;;;;0;0;1250.47;1250.44;0;1142.44
19.09.2025;;;;;;;;;;;;;0;0;1284.7;1284.54;0;1166.09
20.09.2025;;;;;;;;;;;;;0;0;1334.6;1332.16;0;1187.87
21.09.2025;;;;;;;;;;;;;0;0;1096.56;1075.83;0;1065.93
22.09.2025;;;;;;;;;;;;;0;0;1254.59;1252.97;0;1144.36
23.09.2025;;;;;;;;;;;;;0;0;1220.57;1227.08;0;1125.3
24.09.2025;;;;;;;;;;;;;0;0;1226.05;1228.25;0;1135
25.09.2025;;;;;;;;;;;;;0;0;1281.98;1280.97;0;1144.63
26.09.2025;;;;;;;;;;;;;0;0;1342.92;1341.65;0;1103.43
27.09.2025;;;;;;;;;;;;;0;0;1386.26;1386.31;0;988.49
28.09.2025;;;;;;;;;;;;;0;0;1398.04;1384.34;0;952.58
29.09.2025;;;;;;;;;;;;;0;0;1395.87;1379.97;0;926.37
30.09.2025;;;;;;;;;;;;;0;0;1439.06;1439.26;0;916.5
01.10.2025;;;;;;;;;;;;;0;0;1517.79;1523.92;0;960.58
02.10.2025;;;;;;;;;;;;;0;0;1520.58;1526.64;0;960.76
03.10.2025;;;;;;;;;;;;;0;0;1525.89;1532;0;949.63
04.10.2025;;;;;;;;;;;;;0;0;1530.97;1537.18;0;949.92
05.10.2025;;;;;;;;;;;;;0;0;1520.97;1527.58;0;968.96
06.10.2025;;;;;;;;;;;;;0;0;1527.48;1536.02;0;971.1
07.10.2025;;;;;;;;;;;;;0;0;1525.38;1536.01;0;975.74
08.10.2025;;;;;;;;;;;;;0;0;1525.51;1536.69;0;976.73
09.10.2025;;;;;;;;;;;;;0;0;1520.22;1531.68;0;977.05
10.10.2025;;;;;;;;;;;;;0;0;1514.53;1524.92;0;966.43
11.10.2025;;;;;;;;;;;;;0;0;1526.12;1536.31;0;976.33
12.10.2025;;;;;;;;;;;;;0;0;1524.26;1535.65;0;966.53
13.10.2025;;;;;;;;;;;;;0;1040.14;1534.96;1545.7;336.79;957.09
14.10.2025;;;;;;;;;;;;;0;1478.14;1532.51;1543.62;464.54;961.6
15.10.2025;;;;;;;;;;;;;0;1480.9;1539.91;1544.83;466.01;955.75
16.10.2025;;;;;;;;;;;;;0;1451.51;1411.72;1415.58;474.63;912.37
17.10.2025;;;;;;;;;;;;;0;1475.84;1413.41;1429.61;463.86;902.63
18.10.2025;;;;;;;;;;;;;0;1472.81;1533.61;1547.71;453.65;948.62
19.10.2025;;;;;;;;;;;;;0;1336.92;1536.43;1550.6;395.58;948.56
20.10.2025;;;;;;;;;;;;;46.22;1536.51;1543.36;1554.89;466.91;956.52
21.10.2025;;;;;;;;;;;;;4.64;1446.3;1521.89;1533.21;444.86;944.91
22.10.2025;;;;;;;;;;;;;0;1473.15;1539.16;1547.54;447.96;952.96
23.10.2025;;;;;;;;;;;;;0;1472.62;1543.5;1555.59;450.35;956.73
24.10.2025;;;;;;;;;;;;;0;1463.81;1540.72;1552.01;449.52;961.61
25.10.2025;;;;;;;;;;;;;247.34;1094.1;1515.18;1527.1;255.25;1006.56
26.10.2025;;;;;;;;;;;;;1342.06;1265.92;1489.39;1502.14;1026.84;1020.26
27.10.2025;;;;;;;;;;;;;1211.12;1134.74;1512.15;1525.46;972.66;994.64
28.10.2025;;;;;;;;;;;;;1421.64;25.23;1531.82;1544.43;542.15;958.3
29.10.2025;;;;;;;;;;;;;1431.57;0;1532.82;1547.96;542.22;958.97
30.10.2025;;;;;;;;;;;;;1421.55;0;1536.45;1550.37;543.9;960.4
31.10.2025;;;;;;;;;;;;;1329.12;0;1521.76;1538.1;523.09;958.68
01.11.2025;;;;;;;;;;;;;1408.63;0;1388.07;1394.68;543.52;890.68
02.11.2025;;;;;;;;;;;;;1365.38;0;1400.25;1411.53;534.26;898.25
03.11.2025;;;;;;;;;;;;;1376.91;0;1372.67;1385.28;536.96;885.41
04.11.2025;;;;;;;;;;;;;1244.19;0;1418.8;1427.36;508.79;909.28
05.11.2025;;;;;;;;;;;;;1355.46;0;1527.15;1537.26;535.5;964.06
06.11.2025;;;;;;;;;;;;;1098.4;533.77;1532;1539.77;736.37;985.13
07.11.2025;;;;;;;;;;;;;1366.54;1270.22;1386.8;1385.42;1055.9;957.85
08.11.2025;;;;;;;;;;;;;227.73;215.29;1518.96;1526.24;214.12;951.12
09.11.2025;;;;;;;;;;;;;501.66;308.44;1530.09;1539.33;278.52;972.97
10.11.2025;;;;;;;;;;;;;1584.19;1479.62;18.85;44.81;983.77;21.46
11.11.2025;;;;;;;;;;;;;1588.46;1479.7;0;0;990.06;0
12.11.2025;;;;;;;;;;;;;1589.22;1480.57;0;0;989.49;0
13.11.2025;;;;;;;;;;;;;1590.73;1481.44;0;0;985.39;0
14.11.2025;;;;;;;;;;;;;1599.19;1478.94;0;0;979.04;0
15.11.2025;;;;;;;;;;;;;1602.37;1483.28;0;0;973.11;0
16.11.2025;;;;;;;;;;;;;1605.03;1482.12;0;0;974.79;0
17.11.2025;;;;;;;;;;;;;1595.86;1495.5;0;0;974.38;0
18.11.2025;;;;;;;;;;;;;1591.1;1473.45;0;0;969.63;0
19.11.2025;;;;;;;;;;;;;1616.14;1484.06;70.54;0;961.55;0
20.11.2025;;;;;;;;;;;;;1614.97;1502.41;0;0;946.12;0
21.11.2025;;;;;;;;;;;;;1611.58;1497.61;0;0;952.12;0
22.11.2025;;;;;;;;;;;;;1543.16;1488.09;0;0;930.33;0
23.11.2025;;;;;;;;;;;;;1573.25;1452.2;761.95;940.44;945.57;540.36
24.11.2025;;;;;;;;;;;;;1464.54;1360.05;1533.7;1542.18;928.79;913.01
25.11.2025;;;;;;;;;;;;;1591.99;1471.66;1533.15;1544.25;974.11;948.05
26.11.2025;;;;;;;;;;;;;23.08;32.63;1540.87;1558.6;16.69;924.47
27.11.2025;;;;;;;;;;;;;0;0;1534.67;1534.65;0;951.91
28.11.2025;;;;;;;;;;;;;0;0;1533.2;1543.6;0;951.15
29.11.2025;;;;;;;;;;;;;0;0;1542.87;1552.67;0;955.46
30.11.2025;;;;;;;;;;;;;0;0;1545.38;1556.1;0;956.32
01.12.2025;;;;;;;;;;;;;0;0;1545.53;1554.68;0;957.19
02.12.2025;;;;;;;;;;;;;0;0;1546.49;1553.48;0;956.39
03.12.2025;;;;;;;;;;;;;0;0;1547.02;1552.22;0;955.07
04.12.2025;;;;;;;;;;;;;0;0;1552.41;1547.22;0;960.06
05.12.2025;;;;;;;;;;;;;0;0;1556.97;1549.75;0;952
06.12.2025;;;;;;;;;;;;;0;0;1547.46;1556.82;0;954.78
07.12.2025;;;;;;;;;;;;;0;0;1545.79;1553.52;0;954.96
08.12.2025;;;;;;;;;;;;;0;0;1545.65;1554.79;0;958.08
09.12.2025;;;;;;;;;;;;;0;0;1542.74;1557.52;0;955.13
10.12.2025;;;;;;;;;;;;;0;0;1103.01;1556.9;0;815.82
11.12.2025;;;;;;;;;;;;;0;0;63.49;1547.64;0;444.41
12.12.2025;;;;;;;;;;;;;0;0;0;1567.54;0;427.56
13.12.2025;;;;;;;;;;;;;0;0;0;1592.16;0;428.35
14.12.2025;;;;;;;;;;;;;0;0;1460.5;1543.57;0;899.75
15.12.2025;;;;;;;;;;;;;0;0;1522.34;1533.3;0;951.69
16.12.2025;;;;;;;;;;;;;0;0;1449.71;1460.14;0;915.69
17.12.2025;;;;;;;;;;;;;0;0;1412.09;1422.79;0;896.11
18.12.2025;;;;;;;;;;;;;0;0;1470.77;1477.12;0;918.6
19.12.2025;;;;;;;;;;;;;0;0;1453.58;1458.16;0;912.28
20.12.2025;;;;;;;;;;;;;0;0;1547.99;1558.51;0;955.94
21.12.2025;;;;;;;;;;;;;498.12;363.63;1548.97;1560.15;303.16;953.37
22.12.2025;;;;;;;;;;;;;1476.17;1390.35;1557.53;1567.7;881.36;931.58
23.12.2025;;;;;;;;;;;;;1479.75;1397.68;1555.5;1567.92;898.38;931.77
24.12.2025;;;;;;;;;;;;;1591.79;1511.19;1548.95;1556.02;951.99;952.13
25.12.2025;;;;;;;;;;;;;1575.9;1495.45;1549.76;1560.5;962.08;949.9
26.12.2025;;;;;;;;;;;;;25.95;16.19;1551.25;1561.22;12.6;944.42
27.12.2025;;;;;;;;;;;;;0;0;1524.21;1538.52;0;945.68
28.12.2025;;;;;;;;;;;;;0;0;1532;1539.32;0;930.98
29.12.2025;;;;;;;;;;;;;0;0;1529.61;1532.32;0;936.36
30.12.2025;;;;;;;;;;;;;0;0;1538.01;1527.08;0;929.32
31.12.2025;;;;;;;;;;;;;0;0;1567.77;1551.32;0;912.1
01.01.2026;;;;;;;;;;;;;0;0;1579.97;1576.07;0;899.61
02.01.2026;;;;;;;;;;;;;0;0;1534.74;1531.6;0;882.83
03.01.2026;;;;;;;;;;;;;0;0;1585.63;1566.69;0;903.46
04.01.2026;;;;;;;;;;;;;0;0;1553.24;1536.51;0;915.05
05.01.2026;;;;;;;;;;;;;0;0;1585.27;1582.12;0;885.86
06.01.2026;;;;;;;;;;;;;0;0;1593.38;1589.59;0;887.64
07.01.2026;;;;;;;;;;;;;0;0;1591.33;1589.51;0;891.75
08.01.2026;;;;;;;;;;;;;0;0;1592.16;1591.1;0;886.39
09.01.2026;;;;;;;;;;;;;0;0;1589.08;1588.46;0;892.48
10.01.2026;;;;;;;;;;;;;0;0;1589.86;1589.75;0;891.58
11.01.2026;;;;;;;;;;;;;0;0;1589.32;1592.37;0;888.71
12.01.2026;;;;;;;;;;;;;0;914.98;1586.79;1586.62;229.41;897.58
13.01.2026;;;;;;;;;;;;;0;1561;1576.55;1575.08;428;917.25
14.01.2026;;;;;;;;;;;;;0;1550.22;1598.61;1596.92;424.28;965.86
15.01.2026;;;;;;;;;;;;;0;1541.2;1576.51;1575.01;428.74;917.04
16.01.2026;;;;;;;;;;;;;1007.84;1557.83;1588.73;1588.91;725.68;893.36
17.01.2026;;;;;;;;;;;;;1600.76;1537.31;1613.26;1612.34;918.89;958.91
18.01.2026;;;;;;;;;;;;;1613.93;1522.55;47.06;21.13;930.66;17.45
19.01.2026;;;;;;;;;;;;;1616.51;1510.52;0;0;941.83;0
20.01.2026;;;;;;;;;;;;;1616.81;1506.27;0;0;946.28;0
21.01.2026;;;;;;;;;;;;;1617.54;1516.77;732.02;898.24;932.54;458.95
22.01.2026;;;;;;;;;;;;;1605.51;1526.25;1587.58;1586.44;925.95;870.25
23.01.2026;;;;;;;;;;;;;1609.03;1532.12;1597.57;1593.51;917.64;878.89
24.01.2026;;;;;;;;;;;;;1619.88;1540.07;1600.93;1598.9;913.51;871.7
25.01.2026;;;;;;;;;;;;;1622.09;1545.22;1604.28;1603.01;908.1;865.88
26.01.2026;;;;;;;;;;;;;1610.11;1533.37;1602.14;1601.78;903.73;865.47
27.01.2026;;;;;;;;;;;;;1615.39;1538.9;1601.41;1600.29;907.64;867.25
28.01.2026;;;;;;;;;;;;;1619.81;1543.87;1601.5;1600.54;908.22;869.58
29.01.2026;;;;;;;;;;;;;1627.44;1544.93;1600.48;1599.79;900.99;873.13
30.01.2026;;;;;;;;;;;;;1626.97;1553.65;1596.71;1596.31;891.17;877.75
31.01.2026;;;;;;;;;;;;;1598.24;1541.94;1602.56;1601.19;879.67;871.06
01.02.2026;;;;;;;;;;;;;1619.57;1565.75;1604.01;1602.07;891.53;870.11
02.02.2026;;;;;;;;;;;;;1618.85;1558.99;1592.68;1591.62;894.93;888.54
03.02.2026;;;;;;;;;;;;;1616.24;1564.37;1599.1;1598.6;886.14;877.55
04.02.2026;;;;;;;;;;;;;1577.89;1525.57;1597.35;1597.21;872.21;877.04
05.02.2026;;;;;;;;;;;;;1620.6;1567.07;1610.5;787.45;885.82;627.63
06.02.2026;;;;;;;;;;;;;1609.55;1543.7;1590.97;1591.9;875.26;865.08
07.02.2026;;;;;;;;;;;;;1623.36;1559.74;1599.66;1600.15;879.52;876.36
08.02.2026;;;;;;;;;;;;;1048.58;1333.08;1596.07;1596.2;613.81;883.39
09.02.2026;;;;;;;;;;;;;1615.01;1562.34;1595.85;1594.57;878.29;882.97
10.02.2026;;;;;;;;;;;;;1604.78;1534.15;1570.27;1580.14;889.02;906.72
11.02.2026;;;;;;;;;;;;;1619.19;1539.76;1580.55;1579.68;883.49;886.01
12.02.2026;;;;;;;;;;;;;1630.31;1555.03;1598.2;1598.33;874.11;878.14
13.02.2026;;;;;;;;;;;;;30.74;1575.12;1601.26;1600.52;424.68;875.29
14.02.2026;;;;;;;;;;;;;0;1573.98;1603.88;1602.34;420.37;873.66
15.02.2026;;;;;;;;;;;;;619.89;1552.2;1602.77;1601.42;593.02;873.12
16.02.2026;;;;;;;;;;;;;1620.45;1569.03;1603.19;1602.91;885.32;869.65
17.02.2026;;;;;;;;;;;;;1605.29;1551.75;1604.42;1604.31;882.04;867.13
18.02.2026;;;;;;;;;;;;;1619.4;1567.72;1605.38;1605.23;884.53;864.66
19.02.2026;;;;;;;;;;;;;1620.35;1568.75;1604.93;1604.61;882.61;863.89
20.02.2026;;;;;;;;;;;;;1614.69;1563.05;1605.49;1605.44;880.75;862.5
21.02.2026;;;;;;;;;;;;;1607.03;1548.43;1595.79;1599.96;892.56;879.25
22.02.2026;;;;;;;;;;;;;30.16;1502.57;1543.32;1547.16;445.21;919.97
23.02.2026;;;;;;;;;;;;;0;1567.89;1594.84;1594.83;434.93;877.36
24.02.2026;;;;;;;;;;;;;1026.46;1554.71;1598.89;1588.65;705.48;872.52
25.02.2026;;;;;;;;;;;;;1539.41;1474.79;1601.69;1601.44;864.41;864.87
26.02.2026;;;;;;;;;;;;;27.39;1560.73;1582.1;1580.99;454.87;893.65
27.02.2026;;;;;;;;;;;;;0;1512.55;1546.15;1536.62;450.02;893.08
28.02.2026;;;;;;;;;;;;;0;1517.42;1550.78;1553.41;444.87;904.6
01.03.2026;;;;;;;;;;;;;0;1511.37;1443.94;1443.33;445.18;867.51
02.03.2026;;;;;;;;;;;;;1012.8;1503.05;1490.37;1496.63;739.97;884.66
03.03.2026;;;;;;;;;;;;;1584.43;1492.17;1543.94;1558.75;935.05;914.81
04.03.2026;;;;;;;;;;;;;32.09;1505.01;32.24;1541.89;453.47;439.5
05.03.2026;;;;;;;;;;;;;0;1512.13;0;1556.96;447.47;430.65
06.03.2026;;;;;;;;;;;;;0;1536.14;0;1560.98;455.62;433.97
07.03.2026;;;;;;;;;;;;;999.18;1529.23;975.03;1561.28;762.42;738.3
08.03.2026;;;;;;;;;;;;;1594.21;1509.42;1574.19;1573.78;941.98;926.26
09.03.2026;;;;;;;;;;;;;1600.97;1498.74;1563.74;1573.07;960.64;935.76
10.03.2026;;;;;;;;;;;;;38.38;18.87;1565.81;1575.94;16.27;930.36
11.03.2026;;;;;;;;;;;;;0;0;1554.69;1566.77;0;945.63
12.03.2026;;;;;;;;;;;;;0;0;1546.35;1557.87;0;958.01
13.03.2026;;;;;;;;;;;;;0;0;1550.33;1562.27;0;964.1
14.03.2026;;;;;;;;;;;;;0;0;1542.6;1554.25;0;969.36
15.03.2026;;;;;;;;;;;;;0;0;1548.26;1559.76;0;963.69
16.03.2026;;;;;;;;;;;;;971.64;1061.1;1534.15;1543.25;639.08;946.11
17.03.2026;;;;;;;;;;;;;1540.07;1458.03;1517.9;1517.35;1025.66;975.31
